Fecha,Producto,Cantidad,TotalVenta,Cond.Pago,Cliente
2025-04-24 13:16:17,ALMUERZO,1.0,19000,.CREDITO,LABORATORIO ELEA PHOENIX S A
2025-04-24 13:15:04,PASCUA HUEVOS,1.0,150000,.CREDITO,LABORATORIO ELEA PHOENIX S A
2025-04-24 13:01:00,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-24 10:31:39,SERVICIO DE CATERING,1.0,200000,.CREDITO,LABORATORIO ELEA PHOENIX S A
2025-04-23 13:27:15,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-22 17:33:30,SERVICIO DE CATERING,1.0,200000,EFECTIVO,FEDERACION ARG DE COOPERATIVAS FARMACEUTICAS COOP LTDA 
2025-04-22 15:21:46,SERVICIO DE CATERING,1.0,200000,EFECTIVO,MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA 
2025-04-22 14:19:41,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-22 13:35:23,SERVICIO DE CATERING,1.0,200000,EFECTIVO,PHARMAPROJECTS SA 
2025-04-21 15:15:09,SERVICIO DE CATERING,1.0,48000,.CREDITO,L D A SA
2025-04-21 09:37:51,SERVICIO DE CATERING,1.0,200000,EFECTIVO,LABORATORIO VANNIER SA 
2025-04-19 12:06:04,SERVICIO DE CATERING,1.0,47800,.CREDITO,ASOCIACION CLUB DE GIMNASIA Y ESGRIMA LA PLATA
2025-04-16 14:38:50,PASCUA ROSCA,8.0,96000,EFECTIVO,MOTOR PLAT SA
2025-04-16 09:28:57,MEDIALUNAS,36.0,30600,EFECTIVO,BANCO CREDICOOP COOPERATIVO LTDO
2025-04-15 13:52:32,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-14 18:50:24,RESTOBAR,1.0,49000,.CREDITO,CROCCE ARMANDO HECTOR
2025-04-14 14:52:46,MEDIALUNAS,24.0,20400,EFECTIVO,MOTOR PLAT SA
2025-04-14 13:31:49,ALMUERZO,1.0,17000,EFECTIVO,ANDREUCCI LIGIA MARIA
2025-04-14 12:01:35,SERVICIO DE CATERING,1.0,48000,.DEBITO,L D A SA
2025-04-12 18:09:19,FACTURAS SURTIDAS,6.0,10100,.CREDITO,CROCCE ARMANDO HECTOR
2025-04-12 14:54:12,SERVICIO DE CATERING,1.0,29400,EFECTIVO,ASOCIACION CLUB DE GIMNASIA Y ESGRIMA LA PLATA
2025-04-11 07:40:43,MEDIALUNAS,24.0,72400,EFECTIVO,AGREMIACION MEDICA PLATENSE
2025-04-10 19:12:57,RESTOBAR,1.0,65000,.CREDITO,CROCCE ARMANDO HECTOR
2025-04-10 12:39:27,ALMUERZO,1.0,14000,.DEBITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-10 09:24:59,CENTRO DE FIAMBRES,1.0,87000,.CREDITO,ROEMMERS S A I C F
2025-04-09 16:22:08,TARTA GRANDE DULCE HELADERA,1.0,22000,EFECTIVO,MOTOR PLAT SA
2025-04-09 12:01:33,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-08 14:30:46,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-08 11:04:25,MOSTRADOR ENSALADAS,6.0,332200,.DEBITO,ROEMMERS S A I C F
2025-04-07 16:22:22,SERVICIO DE CATERING,1.0,48000,.DEBITO,L D A SA 
2025-04-07 13:14:59,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-07 12:46:11,ALMUERZO,1.0,9500,EFECTIVO,ANDREUCCI LIGIA MARIA
2025-04-05 11:35:02,RESTOBAR,1.0,27000,EFECTIVO,CONSULTORA MASEGU ALBERTI S.A. 
2025-04-04 13:22:39,SERVICIO DE CATERING,1.0,174200,.CREDITO,ROEMMERS S A I C F
2025-04-03 17:51:13,SERVICIO DE CATERING,1.0,31000,.CREDITO,VALUGE S.A.
2025-04-03 12:58:33,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-02 10:45:22,SERVICIO DE CATERING,1.0,48000,.DEBITO,L D A SA
2025-04-01 13:45:25,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-29 14:53:03,ALMUERZO,1.0,40300,.DEBITO,SAGA SOCIEDAD DE RESPONSABILIDAD LIMITADA 
2025-04-11 14:29:50,ALMUERZO,1.0,14000,.CREDITO,EVEREX ARGENTINA  SOCIEDAD ANONIMA
2025-04-30 19:55:09,PAN DE MOLDE,1.0,20400,.DEBITO,Consumidor Final
2025-04-30 19:49:59,CONFITURA X KG,0.325,24900,.DEBITO,Consumidor Final
2025-04-30 19:47:57,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,.DEBITO,Consumidor Final
2025-04-30 19:47:00,PRODUCTOS CELIACOS VARIOS,3.0,7100,.DEBITO,Consumidor Final
2025-04-30 19:41:42,PASTEL CHICO,0.25,18800,.DEBITO,Consumidor Final
2025-04-30 19:39:30,MASAS FINAS POR KL,1.0,28000,.DEBITO,Consumidor Final
2025-04-30 19:31:40,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,22500,.DEBITO,Consumidor Final
2025-04-30 19:27:35,RESTOBAR,1.0,17500,.DEBITO,Consumidor Final
2025-04-30 19:23:07,"SANDWICH TRIPLE DE J, Q Y SURTIDO",7.0,11200,.DEBITO,Consumidor Final
2025-04-30 19:16:27,BEBIDA CHOCOLATADA CHICA,1.0,3000,.CREDITO,Consumidor Final
2025-04-30 18:54:54,POSTRE IMPERIAL TIRAMISÙ/CHEESE CAKE /`MOUSSE POR KL,0.58,44080,EFECTIVO,Consumidor Final
2025-04-30 18:47:34,FACTURAS SURTIDAS,2.0,1700,.DEBITO,Consumidor Final
2025-04-30 18:45:27,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,43700,.DEBITO,Consumidor Final
2025-04-30 18:38:14,RESTOBAR,1.0,30700,.DEBITO,Consumidor Final
2025-04-30 18:37:45,MEDIALUNAS,3.0,14400,.DEBITO,Consumidor Final
2025-04-30 18:32:46,RESTOBAR,1.0,6400,.DEBITO,Consumidor Final
2025-04-30 18:32:08,CONFITURA X KG,0.2,63000,.DEBITO,Consumidor Final
2025-04-30 18:28:12,CONFITURA X KG,0.29,7160,.DEBITO,Consumidor Final
2025-04-30 18:22:29,RESTOBAR,1.0,4800,EFECTIVO,Consumidor Final
2025-04-30 18:16:19,COOKIE,1.0,4500,.DEBITO,Consumidor Final
2025-04-30 18:13:24,TARTA CHICA DULCE HELADERA,1.0,10000,.DEBITO,Consumidor Final
2025-04-30 18:08:49,BUDiN HAMBURGUES/ INGLES,1.0,15000,.DEBITO,Consumidor Final
2025-04-30 18:06:53,TARTA CHICA DULCE HELADERA,1.0,10000,.DEBITO,Consumidor Final
2025-04-30 18:05:25,BOMBONES CHOCOLATE FINO POR KL,0.25,18000,.DEBITO,Consumidor Final
2025-04-30 18:02:47,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",3.0,17100,.DEBITO,Consumidor Final
2025-04-30 17:52:40,RESTOBAR,1.0,17000,.DEBITO,Consumidor Final
2025-04-30 17:47:15,CONFITURA X KG,0.275,16200,EFECTIVO,Consumidor Final
2025-04-30 17:45:49,MEDIALUNAS,6.0,5100,EFECTIVO,Consumidor Final
2025-04-30 17:44:42,CAFE PARA LLEVAR,2.0,17800,.DEBITO,Consumidor Final
2025-04-30 17:38:12,FACTURAS SURTIDAS,4.0,3400,.DEBITO,Consumidor Final
2025-04-30 17:35:42,FACTURAS SURTIDAS,6.0,5100,.DEBITO,Consumidor Final
2025-04-30 17:28:24,seña pedido,1.0,20000,EFECTIVO,Consumidor Final
2025-04-30 17:25:17,TARTA MEDIANA DULCE HELADERA,1.0,16000,.DEBITO,Consumidor Final
2025-04-30 17:23:08,FACTURAS SURTIDAS,18.0,15300,.DEBITO,Consumidor Final
2025-04-30 17:22:38,FACTURAS SURTIDAS,7.0,5950,.CREDITO,Consumidor Final
2025-04-30 17:21:16,TE PARA UNO,1.0,38000,.CREDITO,Consumidor Final
2025-04-30 17:19:26,PASTEL GRANDE,4.0,5600,.DEBITO,Consumidor Final
2025-04-30 17:10:41,BOMBONES CHOCOLATE FINO POR KL,0.5,43000,.DEBITO,Consumidor Final
2025-04-30 17:07:31,"SANDWICH TRIPLE DE J, Q Y SURTIDO",2.0,3200,.DEBITO,Consumidor Final
2025-04-30 17:05:14,BUDiN ESPECIAL,2.0,64800,EFECTIVO,Consumidor Final
2025-04-30 16:56:52,BUDiN ESPECIAL,1.0,14000,.DEBITO,Consumidor Final
2025-04-30 16:50:59,"SANDWICH TRIPLE DE J, Q Y SURTIDO",8.0,12800,.DEBITO,Consumidor Final
2025-04-30 16:48:06,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",6.0,68400,.DEBITO,Consumidor Final
2025-04-30 16:46:27,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",3.0,21900,.DEBITO,Consumidor Final
2025-04-30 16:41:16,FACTURAS SURTIDAS,2.0,7700,.DEBITO,Consumidor Final
2025-04-30 16:39:36,MASAS FINAS POR KL,0.4,11200,.CREDITO,Consumidor Final
2025-04-30 16:36:49,CONFITURA X KG,0.2,19200,EFECTIVO,Consumidor Final
2025-04-30 16:35:04,BEBIDA GASEOSA 500ml,1.0,16800,.DEBITO,Consumidor Final
2025-04-30 16:31:41,MEDIALUNAS,6.0,6500,.DEBITO,Consumidor Final
2025-04-30 16:21:40,MOSTRADOR EMPANADAS,1.0,1500,.DEBITO,Consumidor Final
2025-04-30 16:12:18,RESTOBAR,1.0,41200,.DEBITO,Consumidor Final
2025-04-30 16:11:12,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6400,EFECTIVO,Consumidor Final
2025-04-30 16:01:51,BIZCOCHITOS/CRIOLLITOS,0.145,17110,.CREDITO,Consumidor Final
2025-04-30 15:33:42,CAFE PARA LLEVAR,1.0,3000,EFECTIVO,Consumidor Final
2025-04-30 15:29:40,AGUA GRANDE,1.0,21800,.DEBITO,Consumidor Final
2025-04-30 15:05:59,RESTOBAR,1.0,27900,.DEBITO,Consumidor Final
2025-04-30 14:56:24,COOKIE,1.0,9300,.DEBITO,Consumidor Final
2025-04-30 14:55:14,ALMUERZO,1.0,11000,.DEBITO,Consumidor Final
2025-04-30 14:50:35,TARTA CHICA DULCE HELADERA,2.0,20000,.DEBITO,Consumidor Final
2025-04-30 14:36:54,BUDiN HAMBURGUES/ INGLES,1.0,9000,.DEBITO,Consumidor Final
2025-04-30 14:36:20,MOSTRADOR EMPANADAS,2.0,7800,.DEBITO,Consumidor Final
2025-04-30 14:33:07,RESTOBAR,1.0,4800,.DEBITO,Consumidor Final
2025-04-30 14:31:15,MOSTRADOR ENSALADAS,1.0,13400,.DEBITO,Consumidor Final
2025-04-30 14:26:09,FILO/FOSFORITO/ ROLL DE CANELA,2.0,24810,.DEBITO,Consumidor Final
2025-04-30 14:21:07,CHIPA,0.25,9900,.DEBITO,Consumidor Final
2025-04-30 14:17:01,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",1.0,13700,.DEBITO,Consumidor Final
2025-04-30 14:15:04,ENVIO A DOMICILIO,1.0,21800,.DEBITO,Consumidor Final
2025-04-30 14:10:41,ALMUERZO,1.0,18000,.DEBITO,Consumidor Final
2025-04-30 14:09:40,ALMUERZO,1.0,10000,.DEBITO,Consumidor Final
2025-04-30 14:07:45,ALMUERZO,1.0,31624,.DEBITO,Consumidor Final
2025-04-30 14:03:42,PASTEL GRANDE,4.0,5600,.DEBITO,Consumidor Final
2025-04-30 14:01:58,FACTURAS SURTIDAS,2.0,7700,EFECTIVO,Consumidor Final
2025-04-30 13:57:13,ALMUERZO,1.0,65000,EFECTIVO,Consumidor Final
2025-04-30 13:52:47,TORTA POR KL,1.1,18800,.DEBITO,Consumidor Final
2025-04-30 13:46:32,"SANDWICH TRIPLE DE J, Q Y SURTIDO",12.0,19200,.DEBITO,Consumidor Final
2025-04-30 13:44:28,RESTOBAR,1.0,53800,.DEBITO,Consumidor Final
2025-04-30 13:43:35,FILO/FOSFORITO/ ROLL DE CANELA,1.0,7300,.DEBITO,Consumidor Final
2025-04-30 13:42:03,ALMUERZO,2.0,90680,.DEBITO,Consumidor Final
2025-04-30 12:47:36,BEBIDA GASEOSA POR 2 1/4,1.0,24500,EFECTIVO,Consumidor Final
2025-04-30 12:43:28,CONFITURA X KG,0.205,4920,.CREDITO,Consumidor Final
2025-04-30 12:41:57,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",1.0,4100,.DEBITO,Consumidor Final
2025-04-30 12:41:06,CHIPA,0.25,7800,.CREDITO,Consumidor Final
2025-04-30 12:32:25,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.15,2180,.DEBITO,Consumidor Final
2025-04-30 12:31:05,ALMUERZO,1.0,8000,EFECTIVO,Consumidor Final
2025-04-30 12:30:19,MOSTRADOR ENSALADAS,1.0,8000,.DEBITO,Consumidor Final
2025-04-30 12:28:35,RESTOBAR,1.0,22100,EFECTIVO,Consumidor Final
2025-04-30 12:28:01,RESTOBAR,1.0,9700,.DEBITO,Consumidor Final
2025-04-30 12:27:37,SANDWICH PBT MIL / TERNERA / POLLO,1.0,8000,EFECTIVO,Consumidor Final
2025-04-30 12:26:19,CHIPA,0.25,17600,.DEBITO,Consumidor Final
2025-04-30 12:25:08,RESTOBAR,1.0,4600,.DEBITO,Consumidor Final
2025-04-30 12:20:00,"SANDWICH TRIPLE DE J, Q Y SURTIDO",3.0,4800,.DEBITO,Consumidor Final
2025-04-30 12:16:59,ALMUERZO,1.0,21000,.CREDITO,Consumidor Final
2025-04-30 12:16:02,MOSTRADOR TARTAS SALADA S/T,1.0,8000,EFECTIVO,Consumidor Final
2025-04-30 12:11:09,CHIPA,0.25,25300,EFECTIVO,Consumidor Final
2025-04-30 11:56:11,MUFFINS,1.0,4500,.DEBITO,Consumidor Final
2025-04-30 11:50:04,RESTOBAR,1.0,17000,.DEBITO,Consumidor Final
2025-04-30 11:49:31,"SANDWICH TRIPLE DE J, Q Y SURTIDO",2.0,3200,EFECTIVO,Consumidor Final
2025-04-30 11:48:06,RESTOBAR,1.0,4800,EFECTIVO,Consumidor Final
2025-04-30 11:37:45,FROLA / COCO REDONDA GRANDE,1.0,18000,EFECTIVO,Consumidor Final
2025-04-30 11:33:10,SANDWICH CROISSANT GR J Y Q,1.0,4800,.DEBITO,Consumidor Final
2025-04-30 11:30:11,RESTOBAR,1.0,11700,EFECTIVO,Consumidor Final
2025-04-30 11:18:50,BIZCOCHITOS/CRIOLLITOS,0.25,3500,.DEBITO,Consumidor Final
2025-04-30 11:10:34,ALMUERZO,1.0,9500,.DEBITO,Consumidor Final
2025-04-30 10:33:02,FACTURAS SURTIDAS,2.0,6200,EFECTIVO,Consumidor Final
2025-04-30 10:13:36,envio fuera del radio L.P,1.0,91600,.DEBITO,Consumidor Final
2025-04-30 10:10:01,MEDIALUNAS,3.0,2550,EFECTIVO,Consumidor Final
2025-04-30 10:08:07,CAFE PARA LLEVAR,1.0,4700,EFECTIVO,Consumidor Final
2025-04-30 10:01:44,BUDiN HAMBURGUES/ INGLES,1.0,9000,EFECTIVO,Consumidor Final
2025-04-30 09:58:41,GRISINES / SEMOLADAS,0.25,2500,EFECTIVO,Consumidor Final
2025-04-30 09:58:22,ALMUERZO,1.0,26000,.DEBITO,Consumidor Final
2025-04-30 09:58:05,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-04-30 09:56:50,CHIPA,0.245,4704,EFECTIVO,Consumidor Final
2025-04-30 09:31:06,MASAS FINAS POR KL,0.25,7000,EFECTIVO,Consumidor Final
2025-04-30 09:28:43,REGALERIA VARIOS,1.0,12000,.DEBITO,Consumidor Final
2025-04-30 09:26:32,RESTOBAR,1.0,11800,EFECTIVO,Consumidor Final
2025-04-30 09:25:13,BIZCOCHITOS/CRIOLLITOS,0.32,6180,.CREDITO,Consumidor Final
2025-04-30 09:22:38,MIMBRE/ JUNCO,1.0,10800,EFECTIVO,Consumidor Final
2025-04-30 09:03:05,CHIPA,0.25,4800,EFECTIVO,Consumidor Final
2025-04-30 09:00:32,FACTURAS SURTIDAS,12.0,10200,.DEBITO,Consumidor Final
2025-04-30 08:58:12,MASAS SECAS / PALMERITAS,4.0,112000,.CREDITO,Consumidor Final
2025-04-30 08:54:58,CHIPA,0.5,19800,EFECTIVO,Consumidor Final
2025-04-30 08:37:27,"SANDWICH TRIPLE DE J, Q Y SURTIDO",2.0,3200,EFECTIVO,Consumidor Final
2025-04-30 08:32:24,BIZCOCHITOS/CRIOLLITOS,0.5,16600,.DEBITO,Consumidor Final
2025-04-30 08:22:30,BIZCOCHITOS/CRIOLLITOS,0.11,9140,.DEBITO,Consumidor Final
2025-04-30 08:20:08,FACTURAS SURTIDAS,2.0,1700,.DEBITO,Consumidor Final
2025-04-30 08:18:16,FACTURAS SURTIDAS,6.0,5100,EFECTIVO,Consumidor Final
2025-04-30 08:11:54,FACTURAS SURTIDAS,2.0,1700,EFECTIVO,Consumidor Final
2025-04-29 19:56:14,MOSTRADOR ENSALADAS,1.0,33000,.DEBITO,Consumidor Final
2025-04-29 19:46:26,BEBIDA GASEOSA 500ml,1.0,9800,EFECTIVO,Consumidor Final
2025-04-29 19:32:56,PAN MIGNON NEGRO/ PETIT/ FUGAZAS,0.25,1300,EFECTIVO,Consumidor Final
2025-04-29 19:31:18,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,6500,EFECTIVO,Consumidor Final
2025-04-29 19:30:49,PORCIÒN DULCE HELADERA/ IMPERIALITO,1.0,6500,EFECTIVO,Consumidor Final
2025-04-29 19:30:07,RESTOBAR,1.0,31200,EFECTIVO,Consumidor Final
2025-04-29 19:23:34,FACTURAS SURTIDAS,1.0,6850,.DEBITO,Consumidor Final
2025-04-29 19:14:43,TARTA CHICA DULCE HELADERA,1.0,10000,.DEBITO,Consumidor Final
2025-04-29 19:02:30,MOSTRADOR TARTAS SALADA S/T,2.0,16000,.DEBITO,Consumidor Final
2025-04-29 18:56:55,AGUA,1.0,7300,.DEBITO,Consumidor Final
2025-04-29 18:56:26,"SANDWICH TRIPLE DE J. CRUDO , ATUN/GOURMET",12.0,49200,.DEBITO,Consumidor Final
2025-04-29 18:55:27,PAN DE MOLDE,1.0,6000,EFECTIVO,Consumidor Final
2025-04-29 18:53:05,MUFFINS,2.0,9000,EFECTIVO,Consumidor Final
2025-04-29 18:51:37,RESTOBAR,1.0,9600,EFECTIVO,Consumidor Final
2025-04-29 18:50:26,FACTURAS SURTIDAS,12.0,10200,EFECTIVO,Consumidor Final
2025-04-29 18:46:23,FACTURAS SURTIDAS,2.0,3100,EFECTIVO,Consumidor Final
2025-04-29 18:44:07,FACTURAS SURTIDAS,6.0,5100,EFECTIVO,Consumidor Final
2025-04-29 18:41:19,ALMUERZO,1.0,32100,.DEBITO,Consumidor Final
2025-04-29 18:32:17,RESTOBAR,1.0,3700,.DEBITO,Consumidor Final
2025-04-29 18:05:00,FILO/FOSFORITO/ ROLL DE CANELA,2.0,36600,.DEBITO,Consumidor Final
2025-04-29 17:54:13,MUFFINS,1.0,4500,.DEBITO,Consumidor Final
2025-04-29 17:48:11,RESTOBAR,1.0,25000,.DEBITO,Consumidor Final
2025-04-29 17:47:14,FACTURAS SURTIDAS,12.0,10200,.DEBITO,Consumidor Final
2025-04-29 17:33:23,BIZCOCHITOS/CRIOLLITOS,0.06,2540,EFECTIVO,Consumidor Final
2025-04-29 17:32:14,FACTURAS SURTIDAS,6.0,5100,.DEBITO,Consumidor Final
2025-04-29 17:22:28,GRISINES / SEMOLADAS,0.5,6900,EFECTIVO,Consumidor Final
2025-04-29 17:19:54,confitura bandeja,1.0,7000,.DEBITO,Consumidor Final
2025-04-29 17:18:17,MASAS SECAS / PALMERITAS,0.25,7000,.DEBITO,Consumidor Final
2025-04-29 17:13:38,MOSTRADOR WRAPS,1.0,9760,.DEBITO,Consumidor Final
2025-04-29 17:11:03,FACTURAS SURTIDAS,6.0,5100,.DEBITO,Consumidor Final
2025-04-29 17:08:54,FACTURAS SURTIDAS,5.0,4250,.CREDITO,Consumidor Final
2025-04-29 17:02:12,FROLA/ COCO CUADRADITO,1.0,2000,EFECTIVO,Consumidor Final
2025-04-29 16:59:45,RESTOBAR,1.0,2700,.DEBITO,Consumidor Final
2025-04-29 16:58:46,CHIPA,0.1,4620,.DEBITO,Consumidor Final
2025-04-29 16:53:16,MASAS SECAS / PALMERITAS,1.0,28000,.DEBITO,Consumidor Final
2025-04-29 16:51:33,FILO/FOSFORITO/ ROLL DE CANELA,2.0,15300,.DEBITO,Consumidor Final
2025-04-29 16:48:56,FACTURAS SURTIDAS,12.0,16200,.DEBITO,Consumidor Final
2025-04-29 16:47:38,servicio de cafe,1.0,100800,.DEBITO,Consumidor Final
2025-04-29 16:45:11,COOKIE,1.0,9000,.DEBITO,Consumidor Final
2025-04-29 16:43:55,RESTOBAR,1.0,20600,.CREDITO,Consumidor Final
2025-04-29 16:42:51,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-04-29 16:42:31,FACTURAS SURTIDAS,6.0,13600,.DEBITO,Consumidor Final
2025-04-29 16:40:35,FACTURAS SURTIDAS,3.0,12150,.DEBITO,Consumidor Final
2025-04-29 16:37:06,seña pedido,1.0,100000,.DEBITO,Consumidor Final
2025-04-29 16:31:46,ALMUERZO,1.0,39500,.DEBITO,Consumidor Final
2025-04-29 16:29:24,"SANDWICH TRIPLE DE J, Q Y SURTIDO",4.0,6400,.DEBITO,Consumidor Final
2025-04-29 16:17:43,BIZCOCHITOS/CRIOLLITOS,0.25,41300,EFECTIVO,Consumidor Final
2025-04-29 16:14:08,FROLA/ COCO CUADRADITO,2.0,4000,EFECTIVO,Consumidor Final
2025-04-29 16:12:44,FACTURAS SURTIDAS,12.0,10200,EFECTIVO,Consumidor Final
2025-04-29 14:21:58,ALMUERZO,1.0,10000,EFECTIVO,Consumidor Final
2025-04-29 14:19:43,BUDIN INDIVIDUAL,1.0,12840,EFECTIVO,Consumidor Final
2025-04-29 14:18:00,CAFE PARA LLEVAR,1.0,3000,.DEBITO,Consumidor Final
2025-04-29 14:16:48,ALMUERZO,2.0,20000,.DEBITO,Consumidor Final
2025-04-29 14:15:36,ALMUERZO,1.0,19500,.DEBITO,Consumidor Final
2025-04-29 14:11:56,ALMUERZO,1.0,28000,.CREDITO,Consumidor Final
2025-04-29 14:09:41,ALMUERZO,1.0,23000,.CREDITO,Consumidor Final
2025-04-29 14:09:06,ALMUERZO,1.0,25500,.DEBITO,Consumidor Final
2025-04-29 14:07:10,ALMUERZO,1.0,21000,.CREDITO,Consumidor Final
2025-04-29 14:06:30,ALMUERZO,1.0,20300,.CREDITO,Consumidor Final
2025-04-29 13:52:02,CHIPA RELLENO,1.0,2000,EFECTIVO,Consumidor Final
2025-04-29 13:49:34,MASAS SECAS / PALMERITAS,0.25,7000,.DEBITO,Consumidor Final
2025-04-29 13:48:23,BEBIDA GASEOSA 500ml,1.0,10600,.DEBITO,Consumidor Final
2025-04-29 13:46:40,RESTOBAR,1.0,17000,.DEBITO,Consumidor Final
2025-04-29 13:45:31,ALMUERZO,1.0,12550,.DEBITO,Consumidor Final
2025-04-29 13:44:00,ALMUERZO,1.0,10800,.DEBITO,Consumidor Final
2025-04-29 13:39:34,RESTOBAR,1.0,3100,.DEBITO,Consumidor Final
2025-04-29 13:37:55,RESTOBAR,1.0,12100,.CREDITO,Consumidor Final
2025-04-29 13:35:27,FROLA/ COCO CUADRADITO,1.0,2000,.DEBITO,Consumidor Final
2025-04-29 13:34:23,CAFE PARA LLEVAR,1.0,7500,.DEBITO,Consumidor Final
2025-04-29 13:32:28,CONFITURA X KG,0.17,15330,EFECTIVO,Consumidor Final
2025-04-29 13:29:36,FILO/FOSFORITO/ ROLL DE CANELA,1.0,24900,.DEBITO,Consumidor Final
2025-04-29 13:26:50,"SANDWICH TRIPLE DE J, Q Y SURTIDO",6.0,9600,EFECTIVO,Consumidor Final
2025-04-29 13:26:10,confitura bandeja,1.0,28240,.DEBITO,Consumidor Final
2025-04-29 13:23:26,MOSTRADOR ENSALADAS,1.0,8000,.DEBITO,Consumidor Final
2025-04-29 13:19:32,FROLA/ COCO CUADRADITO,1.0,15500,EFECTIVO,Consumidor Final
2025-04-29 13:17:23,FACTURAS SURTIDAS,2.0,2954,.DEBITO,Consumidor Final
2025-04-29 13:11:36,RESTOBAR,1.0,15600,EFECTIVO,Consumidor Final
2025-04-29 13:07:52,SANDWICH PBT J Y Q/ S Y Q,1.0,6000,EFECTIVO,Consumidor Final
2025-04-29 12:15:29,MOSTRADOR TARTAS SALADA S/T,1.0,8000,.DEBITO,Consumidor Final
2025-04-29 12:12:46,ALMUERZO,1.0,21000,.CREDITO,Consumidor Final
2025-04-29 12:10:02,SERVICIO DE CATERING,1.0,135000,.CREDITO,Consumidor Final
2025-04-29 12:01:26,SANDWICH CROISSANT GR J Y Q,1.0,4800,EFECTIVO,Consumidor Final
2025-04-29 12:00:04,ALMUERZO,1.0,10000,.DEBITO,Consumidor Final
2025-04-29 11:58:50,ALMUERZO,1.0,9000,.DEBITO,Consumidor Final
2025-04-29 11:56:12,CHIPA,0.25,9900,EFECTIVO,Consumidor Final
2025-04-29 11:19:56,RESTOBAR,1.0,17900,EFECTIVO,Consumidor Final
2025-04-29 11:15:56,MOSTRADOR WRAPS,1.0,9000,.DEBITO,Consumidor Final
2025-04-29 11:05:25,CHIPA,0.4,11180,EFECTIVO,Consumidor Final
2025-04-29 11:02:57,CHIPA,0.5,14100,EFECTIVO,Consumidor Final
2025-04-29 10:54:18,RESTOBAR,1.0,14200,EFECTIVO,Consumidor Final
2025-04-29 10:53:38,SANDWICH PBT MIL / TERNERA / POLLO,1.0,8000,.DEBITO,Consumidor Final
2025-04-29 10:48:49,CHIPA,0.14,2688,.DEBITO,Consumidor Final
2025-04-29 10:47:49,MOSTRADOR WRAPS,1.0,9000,.DEBITO,Consumidor Final
2025-04-29 10:44:47,seña pedido,1.0,370000,EFECTIVO,Consumidor Final
2025-04-29 10:38:45,COOKIE,1.0,9600,.DEBITO,Consumidor Final
2025-04-29 10:36:51,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-04-29 10:35:39,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-04-29 10:32:06,CHIPA RELLENO,1.0,9200,.DEBITO,Consumidor Final
2025-04-29 10:16:19,BIZCOCHITOS/CRIOLLITOS,0.25,8300,.DEBITO,Consumidor Final
2025-04-29 10:12:58,MASAS SECAS / PALMERITAS,0.5,52400,.CREDITO,Consumidor Final
2025-04-29 10:09:31,FACTURAS SURTIDAS,12.0,18200,.DEBITO,Consumidor Final
2025-04-29 10:06:27,CHIPA,0.25,6200,.DEBITO,Consumidor Final
2025-04-29 10:02:59,CHIPA,0.25,4800,.DEBITO,Consumidor Final
2025-04-29 09:59:42,MASAS SECAS / PALMERITAS,1.0,28000,EFECTIVO,Consumidor Final
2025-04-29 09:58:42,CHIPA RELLENO,1.0,3700,.DEBITO,Consumidor Final
2025-04-29 09:55:21,TARTA GRANDE DULCE HELADERA,1.0,22000,.DEBITO,Consumidor Final
2025-04-29 09:50:13,CHIPA,0.25,6500,.DEBITO,Consumidor Final
